1,163.267115137548,128
2,185.063390977709,128
3,185.063390977709,128
4,163.267115137548,128
5,128,128
6,92.7328848624516,128
7,70.9366090222908,128
8,70.9366090222908,128
9,92.7328848624516,128
10,128,128
11,163.267115137548,128
12,185.063390977709,128
13,185.063390977709,128
14,163.267115137548,128
15,128,128
16,92.7328848624516,128
17,70.9366090222908,128
18,70.9366090222908,128
19,92.7328848624516,128
20,128,128
21,163.267115137548,128
22,185.063390977709,128
23,185.063390977709,128
24,163.267115137548,128
25,128,128
26,92.7328848624516,128
27,70.9366090222908,128
28,70.9366090222908,128
29,92.7328848624516,128
30,128,128
31,163.267115137548,128
32,185.063390977709,128
33,185.063390977709,128
34,163.267115137548,128
35,128,128
36,92.7328848624517,128
37,70.9366090222908,128
38,70.9366090222908,128
39,92.7328848624516,128
40,128,128
41,163.267115137548,128
42,185.063390977709,128
43,185.063390977709,128
44,163.267115137548,128
45,128,128
46,92.7328848624517,128
47,70.9366090222908,128
48,70.9366090222908,128
49,92.7328848624516,128
50,128,128
51,163.267115137548,128
52,185.063390977709,128
53,185.063390977709,128
54,163.267115137548,128
55,128,128
56,92.7328848624517,128
57,70.9366090222908,128
58,70.9366090222908,128
59,92.7328848624514,128
60,128,128
61,163.267115137549,128
62,185.063390977709,128
63,185.063390977709,128
64,163.267115137548,128
65,128,128
66,92.7328848624517,128
67,70.9366090222909,128
68,70.9366090222908,128
69,92.7328848624517,128
70,128,128
71,163.267115137548,128
72,185.063390977709,128
73,185.063390977709,128
74,163.267115137548,128
75,128,128
76,92.7328848624517,128
77,70.9366090222908,128
78,70.9366090222908,128
79,92.7328848624513,128
80,128,128
81,163.267115137548,128
82,185.063390977709,128
83,185.063390977709,128
84,163.267115137549,128
85,128,128
86,92.7328848624517,128
87,70.9366090222909,128
88,70.9366090222908,128
89,92.7328848624517,128
90,128,128
91,163.267115137548,128
92,185.063390977709,128
93,185.063390977709,128
94,163.267115137549,128
95,128,128
96,92.7328848624517,128
97,70.9366090222908,128
98,70.9366090222907,128
99,92.7328848624513,128
100,128,128
